tem,ttem,num,out,gf,gs,gt,gfor
43.4,42,100,5,18.69,17.01,20.64,19.53
43.29,42,101,5,18.69,17.01,20.64,19.53
43.38,42,102,5,18.72,17.05,20.75,19.53
43.38,42,103,5,18.72,17.05,20.75,18.62
43.38,42,104,5,18.72,17.05,20.75,18.62
43.82,42,105,5,18.71,17.02,20.74,18.62
43.97,42,106,5,18.71,17.02,20.74,19.81
43.97,42,107,5,18.71,17.02,20.74,19.81
44.12,42,108,5,18.74,17.02,20.76,19.81
44.26,42,109,5,18.74,17.02,20.76,19.87
44.14,42,110,5,18.74,17.02,20.76,19.87
44.34,42,111,5,18.78,17.25,20.81,19.87
44.26,43.2,112,3,18.78,17.25,20.81,19.87
44.26,43.2,113,3,18.78,17.25,20.81,19.87
44.85,43.2,114,3,18.74,17.27,20.88,19.87
45.29,43.2,115,3,18.74,17.27,20.88,20.13
45.44,43.2,116,3,18.74,17.27,20.88,20.13
45.58,43.2,117,3,18.68,17.53,20.95,20.13
45.74,43.8,118,2,18.68,17.53,20.95,20.15
45.92,43.8,119,2,18.68,17.53,20.95,20.15
45.88,43.8,120,2,18.68,17.5,20.93,20.15
45.89,43.8,121,2,18.68,17.5,20.93,19.77
46.03,43.8,122,2,18.68,17.5,20.93,19.77
46.03,43.8,123,2,18.64,17.61,20.95,19.77
46.03,43.8,124,2,18.64,17.61,20.95,20.07
46.03,43.8,125,2,18.64,17.61,20.95,20.07
46.03,43.8,126,2,18.67,17.61,20.92,20.07
46.03,43.8,127,2,18.67,17.61,20.92,20.14
46.16,43.8,128,2,18.67,17.61,20.92,20.14
46.18,43.8,129,2,19.2,17.82,20.93,20.14
46.18,43.8,130,2,19.2,17.82,20.93,20.17
46.03,43.8,131,2,19.2,17.82,20.93,20.17
46.17,43.8,132,2,18.82,17.89,20.99,20.17
46.03,44.4,133,1,18.82,17.89,20.99,20.21
46.03,44.4,134,1,18.82,17.89,20.99,20.21
46.03,44.4,135,1,18.88,17.81,20.98,20.21
46.03,44.4,136,1,18.88,17.81,20.98,20.05
46.13,44.4,137,1,18.88,17.81,20.98,20.05
46.03,44.4,138,1,18.74,17.66,20.98,20.05
46.03,44,139,0,18.74,17.66,20.98,20.01
46.06,44,140,0,18.74,17.66,20.98,20.01
46.14,44,141,0,18.84,17.6,21.01,20.01
46.03,42,142,0,18.84,17.6,21.01,20
46.03,42,143,0,18.84,17.6,21.01,20
46.03,42,0,0,19.09,17.58,20.98,20
46.18,42,1,0,19.09,17.58,20.98,20.07
46.1,42,2,0,19.09,17.58,20.98,20.07
46.03,42,3,0,19.3,17.5,21.01,20.07
46.03,42.8,4,-2,19.3,17.5,21.01,19.97
46.03,42.8,5,-2,19.3,17.5,21.01,19.97
46.03,42.8,6,-2,19.41,17.48,20.98,19.97
46.14,42.8,7,-2,19.41,17.48,20.98,19.97
46.03,42.8,8,-2,19.41,17.48,20.98,19.9
46.03,42.8,9,-2,19.4,17.48,20.95,19.9
46.12,43.2,10,-3,19.4,17.48,20.95,19.84
46.03,43.2,11,-3,19.4,17.48,20.95,19.84
46.18,43.2,12,-3,19.22,17.46,20.95,19.84
46.03,43.6,13,-4,19.22,17.46,20.95,19.81
46.03,43.6,14,-4,19.22,17.46,20.95,19.81
46.06,43.6,15,-4,19.2,17.46,20.96,19.81
46.03,43.6,16,-4,19.2,17.46,20.96,19.83
46.18,43.6,17,-4,19.2,17.46,20.96,19.83
46.03,43.6,18,-4,19.2,17.41,20.95,19.83
45.93,44,19,-5,19.2,17.41,20.95,19.84
46.03,44,20,-5,19.2,17.41,20.95,19.84
46.13,44,21,-5,19.12,17.43,20.88,19.84
46.03,44.4,22,-6,19.12,17.43,20.88,19.76
46.03,44.4,23,-6,19.12,17.43,20.88,19.76
46.03,44.4,24,-6,19.12,17.44,20.85,19.76
44.71,46.4,25,-6,19.12,17.44,20.85,19.77
48.97,46.4,26,-6,19.12,17.44,20.85,19.77
45.44,46.4,27,-6,19.15,17.43,20.81,19.77
47.79,47.4,28,-6,19.15,17.43,20.81,19.77
48.38,47.4,29,-6,19.15,17.43,20.81,19.77
46.18,47.4,30,-6,19.16,17.48,20.88,19.77
50.15,47.8,31,-7,19.16,17.48,20.88,19.77
46.76,47.8,32,-7,19.16,17.48,20.88,19.77
49.85,47.8,33,-7,19.23,17.4,20.81,19.77
46.47,48.2,34,-8,19.23,17.4,20.81,19.81
47.94,48.2,35,-8,19.23,17.4,20.81,19.81
48.99,48.2,36,-8,19.23,17.43,20.83,19.81
47.86,48.2,37,-8,19.23,17.43,20.83,19.81
49.71,48.2,38,-8,19.23,17.43,20.83,19.81
47.34,48.2,39,-8,19.3,17.44,21.45,19.81
50.74,48.9,40,-9,19.3,17.44,21.45,19.81
47.06,48.9,41,-9,19.3,17.44,21.45,19.8
50.88,48.9,42,-9,19.31,17.44,20.95,19.8
48.24,48.9,43,-9,19.31,17.44,20.95,19.8
48.68,48.9,44,-9,19.31,17.44,20.95,19.73
48.09,48.9,45,-9,19.82,15.9,20.91,19.73
48.38,48.9,46,-9,19.82,15.9,20.91,19.73
50.29,48.9,47,-9,19.82,15.9,20.91,19.78
48.4,48.9,48,-9,20.29,16.27,20.93,19.78
49.55,47.9,49,-9,20.29,16.27,20.93,19.78
48.53,47.9,50,-9,20.29,16.27,20.93,19.8
48.44,47.9,51,-9,19.97,16.68,20.99,19.8
48.38,46.9,52,-9,19.97,16.68,20.99,19.8
48.16,46.9,53,-9,19.97,16.68,20.99,19.64
48.24,46.9,54,-9,19.3,17.06,20.83,19.64
48.09,45.4,55,-6,19.3,17.06,20.83,19.64
47.81,45.4,56,-6,19.3,17.06,20.83,20.01
48.07,45.4,57,-6,18.92,17.17,20.96,20.01
47.94,45,58,-5,18.92,17.17,20.96,20.01
47.5,45,59,-5,18.92,17.17,20.96,19.52
46.76,45,60,-5,18.68,17.19,20.89,19.52
46.76,44.6,61,-4,18.68,17.19,20.89,19.52
46.54,44.6,62,-4,18.68,17.19,20.89,19.29
46.62,44.6,63,-4,18.62,17.23,20.91,19.29
46.57,43.8,64,-2,18.62,17.23,20.91,19.29
46.47,43.8,65,-2,18.62,17.23,20.91,19.12
46.62,43.8,66,-2,18.36,17.27,20.99,19.12
46.47,43,67,0,18.36,17.27,20.99,19.12
46.47,43,68,0,18.36,17.27,20.99,19.4
46.47,43,69,0,18.18,16.85,20.99,19.4
46.32,42.4,70,1,18.18,16.85,20.99,19.4
46.47,42.4,71,1,18.18,16.85,20.99,19.6
46.36,42.4,72,1,18.1,17.03,21.02,19.6
46.18,41.8,73,2,18.1,17.03,21.02,19.6
46.18,41.8,74,2,18.1,17.03,21.02,19.6
46.18,41.8,75,2,17.92,17.3,21.12,19.6
46.18,41.8,76,2,17.92,17.3,21.12,19.6
46.18,41.8,77,2,17.92,17.3,21.12,19.64
46.18,41.8,78,2,17.9,17.43,21.25,19.64
46.17,41.2,79,3,17.9,17.43,21.25,19.64
46.18,41.2,80,3,17.9,17.43,21.25,18.87
46.18,41.2,81,3,18.03,17.37,21.23,18.87
46.18,41.2,82,3,18.03,17.37,21.23,18.87
46.03,41.2,83,3,18.03,17.37,21.23,19.37
46.03,41.2,84,3,17.97,17.36,21.21,19.37
46.04,41.2,85,3,17.97,17.36,21.21,19.37
45.88,41.2,86,3,17.97,17.36,21.21,19.72
45.74,41.2,87,3,18.06,17.33,21.19,19.72
45.88,41.2,88,3,18.06,17.33,21.19,19.72
45.88,41.2,89,3,18.06,17.33,21.19,19.81
45.88,41.2,90,3,18.01,17.36,21.19,19.81
45.88,41.2,91,3,18.01,17.36,21.19,19.81
45.88,41.2,92,3,18.01,17.36,21.19,19.84
45.88,41.2,93,3,18.01,17.31,21.15,19.84
45.87,41.2,94,3,18.01,17.31,21.15,19.84
45.88,41.2,95,3,18.01,17.31,21.15,20.04
45.74,41.2,96,3,17.99,17.26,21.13,20.04
46.2,42.2,97,3,17.99,17.26,21.13,20.04
46.18,42.2,98,3,17.99,17.26,21.13,20.1
46.47,42.2,99,3,17.92,17.29,20.95,20.1
46.62,43.2,100,3,17.92,17.29,20.95,20.1
46.62,43.2,101,3,17.92,17.29,20.95,20.08
46.76,43.2,102,3,17.89,17.3,20.95,20.08
46.76,43.2,103,3,17.89,17.3,20.95,20.08
46.89,43.2,104,3,17.89,17.3,20.95,19.9
46.84,43.2,105,3,17.82,17.3,21.57,19.9
47.2,43.2,106,3,17.82,17.3,21.57,19.9
47.21,43.2,107,3,17.82,17.3,21.57,20.14
46.91,43.2,108,3,17.8,17.26,21.07,20.14
47.21,43.2,109,3,17.8,17.26,21.07,20.14
47.31,43.2,110,3,17.8,17.26,21.07,19.84
47.21,43.2,111,3,17.8,17.17,20.93,19.84
47.06,43.2,112,3,17.8,17.17,20.93,19.84
47.35,43.2,113,3,17.8,17.17,20.93,20.17
47.21,43.2,114,3,17.79,17.38,20.99,20.17
47.35,43.8,115,2,17.79,17.38,20.99,20.17
47.35,43.8,116,2,17.79,17.38,20.99,20.23
46.91,43.8,117,2,18.3,17.66,21.09,20.23
47.12,43.8,118,2,18.3,17.66,21.09,20.23
46.83,43.8,119,2,18.3,17.66,21.09,20.17
46.62,43.8,120,2,18.84,17.71,21.05,20.17
46.62,43.8,121,2,18.84,17.71,21.05,20.17
46.47,43.8,122,2,18.84,17.71,21.05,20.18
46.47,43.8,123,2,19.17,17.68,21.06,20.18
46.62,44.4,124,1,19.17,17.68,21.06,20.18
46.47,44.4,125,1,19.17,17.68,21.06,20.15
46.62,44.4,126,1,19.34,17.78,21.13,20.15
46.45,44.4,127,1,19.34,17.78,21.13,20.15
46.47,44.4,128,1,19.34,17.78,21.13,20.17
46.47,44.4,129,1,19.7,17.82,21.15,20.17
46.37,45,130,0,19.7,17.82,21.15,20.17
46.47,45,131,0,19.7,17.82,21.15,20.2
46.47,45,132,0,19.84,17.91,21.16,20.2
46.18,45.8,133,-2,19.84,17.91,21.16,20.2
46.03,45.8,134,-2,19.84,17.91,21.16,20.21
46.18,45.8,135,-2,19.68,17.84,21.19,20.21
45.88,45.8,136,-2,19.68,17.84,21.19,20.21
46.47,45.8,137,-2,19.68,17.84,21.19,20.27
46.37,45.8,138,-2,19.49,17.76,21.26,20.27
46.47,44.4,139,-1,19.49,17.76,21.26,20.27
46.47,44.4,140,-1,19.49,17.76,21.26,20.23
46.44,44.4,141,-1,19.26,17.64,21.25,20.23
46.47,42,142,0,19.26,17.64,21.25,20.23
46.49,42,143,0,19.26,17.64,21.25,20.25
46.35,42,0,0,19.16,17.63,21.19,20.25
46.47,42.4,1,-1,19.16,17.63,21.19,20.25
46.47,42.4,2,-1,19.16,17.63,21.19,20.2
46.47,42.4,3,-1,19.02,17.67,21.18,20.2
46.33,42.8,4,-2,19.02,17.67,21.18,20.2
46.47,42.8,5,-2,19.02,17.67,21.18,20.11
46.18,42.8,6,-2,19.58,17.6,21.16,20.11
46.47,42.8,7,-2,19.58,17.6,21.16,20.11
46.47,42.8,8,-2,19.58,17.6,21.16,20.11
46.47,42.8,9,-2,19.01,17.6,21.16,20.11
46.32,43.6,10,-4,19.01,17.6,21.16,20.11
46.32,43.6,11,-4,19.01,17.6,21.16,20.14
46.46,43.6,12,-4,18.92,17.56,21.19,20.14
46.47,43.6,13,-4,18.92,17.56,21.19,20.14
46.32,43.6,14,-4,18.92,17.56,21.19,20.1
46.32,43.6,15,-4,18.86,17.53,21.1,20.1
46.32,43.6,16,-4,18.86,17.53,21.1,20.1
46.25,43.6,17,-4,18.86,17.53,21.1,20.07
46.56,43.6,18,-4,18.78,17.51,21.21,20.07
46.32,44,19,-5,18.78,17.51,21.21,20.07
46.32,44,20,-5,18.78,17.51,21.21,20.01
46.47,44,21,-5,18.76,17.48,21.22,20.01
46.47,44.4,22,-6,18.76,17.48,21.22,20.01
46.47,44.4,23,-6,18.76,17.48,21.22,20.03
46.32,44.4,24,-6,18.75,17.48,21.15,20.03
45.15,46.4,25,-6,18.75,17.48,21.15,20.03
48.82,46.4,26,-6,18.75,17.48,21.15,19.98
45.59,46.4,27,-6,18.71,17.48,21.18,19.98
47.8,47.8,28,-7,18.71,17.48,21.18,19.98
47.21,47.8,29,-7,18.71,17.48,21.18,19.98
48.24,47.8,30,-7,18.68,17.46,21.16,19.98
46.91,47.8,31,-7,18.68,17.46,21.16,19.98
49.12,47.8,32,-7,18.68,17.46,21.16,19.98
47.35,47.8,33,-7,18.65,17.47,21.18,19.98
49.26,47.8,34,-7,18.65,17.47,21.18,19.98
47.35,47.8,35,-7,18.65,17.47,21.18,20.03
46.62,47.8,36,-7,18.64,17.5,21.15,20.03
49.12,47.8,37,-7,18.64,17.5,21.15,20.03
46.91,47.8,38,-7,18.64,17.5,21.15,20.03
48.09,47.8,39,-7,18.61,17.48,21.15,20.03
47.65,47.8,40,-7,18.61,17.48,21.15,20.03
47.79,47.8,41,-7,18.61,17.48,21.15,19.97
47.65,47.8,42,-7,18.58,17.61,21.13,19.97
46.76,47.8,43,-7,18.58,17.61,21.13,19.97
47.65,47.8,44,-7,18.58,17.61,21.13,19.97
50.44,47.8,45,-7,18.54,16.45,21.06,19.97
48.97,47.4,46,-6,18.54,16.45,21.06,19.97
48.04,47.4,47,-6,18.54,16.45,21.06,19.97
48.37,47.4,48,-6,18.55,16.65,21.18,19.97
48.24,46.4,49,-6,18.55,16.65,21.18,19.97
48.09,46.4,50,-6,18.55,16.65,21.18,20.01
48.21,46.4,51,-6,18.5,17.16,21.22,20.01
48.09,45.4,52,-6,18.5,17.16,21.22,20.01
48.09,45.4,53,-6,18.5,17.16,21.22,20
47.65,45.4,54,-6,18.58,17.3,21.09,20
47.65,45.4,55,-6,18.58,17.3,21.09,20
47.65,45.4,56,-6,18.58,17.3,21.09,18.91
47.5,45.4,57,-6,18.58,17.3,21.07,18.91
47.5,45,58,-5,18.58,17.3,21.07,18.91
47.44,45,59,-5,18.58,17.3,21.07,18.58
47.5,45,60,-5,18.57,17.33,21.07,18.58
47.35,44.6,61,-4,18.57,17.33,21.07,18.58
46.91,44.6,62,-4,18.57,17.33,21.07,17.32
46.91,44.6,63,-4,18.5,17.38,21.1,17.32
46.81,43.8,64,-2,18.5,17.38,21.1,17.32
46.76,43.8,65,-2,18.5,17.38,21.1,19.21
46.76,43.8,66,-2,18.52,17.41,21.1,19.21
46.03,43.4,67,-1,18.52,17.41,21.1,19.21
46.03,43.4,68,-1,18.52,17.41,21.1,19.53
45.74,43.4,69,-1,18.52,17.41,21.1,19.53
45.88,43,70,0,18.52,17.41,21.1,19.53
45.78,43,71,0,18.52,17.41,21.1,19.66
45.74,43,72,0,18.57,17.43,21.09,19.66
45.62,42.4,73,1,18.57,17.43,21.09,19.66
45.59,42.4,74,1,18.57,17.43,21.09,19.7
45.59,42.4,75,1,18.59,17.43,21.13,19.7
45.59,41.8,76,2,18.59,17.43,21.13,19.7
45.44,41.8,77,2,18.59,17.43,21.13,19.35
45.59,41.8,78,2,18.61,17.4,21.27,19.35
45.44,41.8,79,2,18.61,17.4,21.27,19.35
45.59,41.8,80,2,18.61,17.4,21.27,19.59
45.59,41.8,81,2,18.65,17.36,21.26,19.59
45.19,41.2,82,3,18.65,17.36,21.26,19.59
45,41.2,83,3,18.65,17.36,21.26,19.32
44.87,41.2,84,3,19.29,17.53,21.32,19.32
44.56,41.2,85,3,19.29,17.53,21.32,19.32
44.63,41.2,86,3,19.29,17.53,21.32,19.7
44.56,41.2,87,3,18.85,17.5,21.33,19.7
44.41,41.2,88,3,18.85,17.5,21.33,19.7
44.51,41.2,89,3,18.85,17.5,21.33,20.45
44.41,41.2,90,3,18.84,17.47,21.3,20.45
43.53,40.6,91,4,18.84,17.47,21.3,20.45
43.82,40.6,92,4,18.84,17.47,21.3,19.83
43.24,40.6,93,4,18.82,17.34,21.35,19.83
43.24,40.6,94,4,18.82,17.34,21.35,19.83
43.1,40.6,95,4,18.82,17.34,21.35,19.81
43.09,40.6,96,4,18.91,17.25,21.35,19.81
42.94,41.6,97,4,18.91,17.25,21.35,19.81
42.94,41.6,98,4,18.91,17.25,21.35,19.77
42.94,41.6,99,4,18.79,17.36,21.29,19.77
42.94,42.6,100,4,18.79,17.36,21.29,19.77
42.95,42.6,101,4,18.79,17.36,21.29,19.87
43.82,42.6,102,4,18.79,17.34,21.91,19.87
44.41,42.6,103,4,18.79,17.34,21.91,19.87
44.85,42.6,104,4,18.79,17.34,21.91,19.78
45.29,42.6,105,4,18.84,17.15,21.42,19.78
45.44,42.6,106,4,18.84,17.15,21.42,19.78
45.58,42.6,107,4,18.84,17.15,21.42,19.87
45.88,42.6,108,4,18.82,17.44,21.22,19.87
45.97,42.6,109,4,18.82,17.44,21.22,19.87
46.03,42.6,110,4,18.82,17.44,21.22,19.8
46.18,42.6,111,4,18.8,17.36,21.23,19.8
46.18,43.2,112,3,18.8,17.36,21.23,19.8
46.62,43.2,113,3,18.8,17.36,21.23,19.88
46.62,43.2,114,3,19.41,17.44,21.09,19.88
46.76,43.2,115,3,19.41,17.44,21.09,19.88
46.76,43.2,116,3,19.41,17.44,21.09,19.93
46.76,43.2,117,3,18.92,17.6,21.35,19.93
46.89,43.8,118,2,18.92,17.6,21.35,19.93
46.91,43.8,119,2,18.92,17.6,21.35,20.05
46.91,43.8,120,2,18.92,17.63,21.39,20.05
46.91,43.8,121,2,18.92,17.63,21.39,20.05
46.62,43.8,122,2,18.92,17.63,21.39,20.07
46.62,43.8,123,2,18.92,17.67,21.32,20.07
46.76,44.4,124,1,18.92,17.67,21.32,20.07
46.76,44.4,125,1,18.92,17.67,21.32,20.13
46.76,44.4,126,1,18.95,17.7,21.39,20.13
46.76,45,127,0,18.95,17.7,21.39,20.13
46.56,45,128,0,18.95,17.7,21.39,20.14
46.62,45,129,0,18.91,17.78,21.4,20.14
46.62,45,130,0,18.91,17.78,21.4,20.14
46.76,45,131,0,18.91,17.78,21.4,20.08
46.76,45,132,0,18.85,17.77,21.36,20.08
46.03,45.8,133,-2,18.85,17.77,21.36,20.08
46.32,45.8,134,-2,18.85,17.77,21.36,20.13
46.62,45.8,135,-2,18.79,17.94,21.37,20.13
45.88,45.8,136,-2,18.79,17.94,21.37,20.13
45.76,45.8,137,-2,18.79,17.94,21.37,20.21
45.88,45.8,138,-2,18.76,17.84,21.42,20.21
46.47,45.6,139,-4,18.76,17.84,21.42,20.21
46.47,45.6,140,-4,18.76,17.84,21.42,20.18
46.47,45.6,141,-4,18.75,17.76,21.4,20.18
46.48,44,142,-5,18.75,17.76,21.4,20.18
46.47,44,143,-5,18.75,17.76,21.4,20.17
46.62,44,0,-5,18.71,17.71,21.47,20.17
46.76,44,1,-5,18.71,17.71,21.47,20.17
46.76,44,2,-5,18.71,17.71,21.47,20.13
46.62,44,3,-5,18.75,17.68,21.47,20.13
46.47,44,4,-5,18.75,17.68,21.47,20.13
46.76,44,5,-5,18.75,17.68,21.47,20.15
46.62,44,6,-5,18.68,17.71,21.45,20.15
46.76,44,7,-5,18.68,17.71,21.45,20.15
46.67,44,8,-5,18.68,17.71,21.45,20.1
46.62,44,9,-5,18.65,17.67,21.45,20.1
46.76,44,10,-5,18.65,17.67,21.45,20.1
46.76,44,11,-5,18.65,17.67,21.45,20.14
46.76,44,12,-5,18.69,17.66,21.46,20.14
46.62,44.4,13,-6,18.69,17.66,21.46,20.14
46.76,44.4,14,-6,18.69,17.66,21.46,20.11
46.76,44.4,15,-6,18.59,17.67,21.45,20.11
46.62,44.4,16,-6,18.59,17.67,21.45,20.11
46.76,44.4,17,-6,18.59,17.67,21.45,20.11
46.62,44.4,18,-6,18.64,17.68,21.5,20.11
46.76,44.8,19,-7,18.64,17.68,21.5,20.11
46.76,44.8,20,-7,18.64,17.68,21.5,20.08
46.76,44.8,21,-7,18.61,17.67,21.47,20.08
46.62,44.8,22,-7,18.61,17.67,21.47,20.08
46.62,44.8,23,-7,18.61,17.67,21.47,20.08
46.74,44.8,24,-7,18.61,17.68,21.49,20.08
45.46,46.8,25,-7,18.61,17.68,21.49,20.08
49.34,46.8,26,-7,18.61,17.68,21.49,20.08
46.03,46.8,27,-7,18.54,17.68,21.53,20.08
48.09,47.8,28,-7,18.54,17.68,21.53,20.08
49.27,47.8,29,-7,18.54,17.68,21.53,20.07
46.74,47.8,30,-7,18.55,17.68,21.49,20.07
50.44,47.8,31,-7,18.55,17.68,21.49,20.07
46.76,47.8,32,-7,18.55,17.68,21.49,20.11
50.44,47.8,33,-7,18.64,17.64,21.46,20.11
47.5,47.8,34,-7,18.64,17.64,21.46,20.11
49.85,47.8,35,-7,18.64,17.64,21.46,20.08
46.91,47.8,36,-7,18.54,17.68,21.46,20.08
50.14,47.8,37,-7,18.54,17.68,21.46,20.08
46.76,47.8,38,-7,18.54,17.68,21.46,20.07
49.85,47.8,39,-7,18.55,17.67,21.47,20.07
46.76,47.8,40,-7,18.55,17.67,21.47,20.07
49.46,47.8,41,-7,18.55,17.67,21.47,20.11
48.47,47.8,42,-7,18.57,17.6,21.46,20.11
48.24,47.8,43,-7,18.57,17.6,21.46,20.11
48.38,47.8,44,-7,18.57,17.6,21.46,20.05
48.24,47.8,45,-7,18.52,16.48,21.42,20.05
48.38,47.8,46,-7,18.52,16.48,21.42,20.05
48.43,47.8,47,-7,18.52,16.48,21.42,20.08
48.68,47.8,48,-7,18.47,16.62,21.53,20.08
48.53,46.8,49,-7,18.47,16.62,21.53,20.08
48.25,46.8,50,-7,18.47,16.62,21.53,20.07
47.94,46.8,51,-7,18.38,17.16,21.43,20.07
47.79,45.8,52,-7,18.38,17.16,21.43,20.07
47.79,45.8,53,-7,18.38,17.16,21.43,20.08
47.65,45.8,54,-7,18.44,17.41,21.22,20.08
47.65,45.4,55,-6,18.44,17.41,21.22,20.08
47.55,45.4,56,-6,18.44,17.41,21.22,19.5
47.21,45.4,57,-6,18.48,17.46,21.4,19.5
47.26,45,58,-5,18.48,17.46,21.4,19.5
47.21,45,59,-5,18.48,17.46,21.4,19.63
47.06,45,60,-5,18.43,17.56,21.37,19.63
46.91,44.2,61,-3,18.43,17.56,21.37,19.63
46.62,44.2,62,-3,18.43,17.56,21.37,19.9
46.18,44.2,63,-3,18.5,17.51,21.42,19.9
46.03,43.4,64,-1,18.5,17.51,21.42,19.9
46.03,43.4,65,-1,18.5,17.51,21.42,20.01
45.88,43.4,66,-1,18.57,17.51,21.45,20.01
45.15,42.4,67,1,18.57,17.51,21.45,20.01
45.29,42.4,68,1,18.57,17.51,21.45,20.01
45.15,42.4,69,1,18.57,17.5,21.52,20.01
45.15,42.4,70,1,18.57,17.5,21.52,20.01
44.85,42.4,71,1,18.57,17.5,21.52,20
44.85,42.4,72,1,18.59,17.5,21.64,20
44.56,43.4,73,-1,18.59,17.5,21.64,20
44.41,43.4,74,-1,18.59,17.5,21.64,20.01
44.71,43.4,75,-1,18.61,17.48,21.66,20.01
44.71,41.2,76,3,18.61,17.48,21.66,20.01
44.71,41.2,77,3,18.61,17.48,21.66,19.9
44.71,41.2,78,3,18.64,17.46,21.74,19.9
44.71,41.2,79,3,18.64,17.46,21.74,19.9
44.71,41.2,80,3,18.64,17.46,21.74,19.18
44.71,41.2,81,3,18.71,17.3,21.77,19.18
44.64,40.6,82,4,18.71,17.3,21.77,19.18
44.71,40.6,83,4,18.71,17.3,21.77,20.01
44.56,40.6,84,4,18.76,17.53,21.72,20.01
44.71,40.6,85,4,18.76,17.53,21.72,20.01
44.71,40.6,86,4,18.76,17.53,21.72,20.07
42.71,40.6,87,4,18.85,17.56,21.69,20.07
42.5,39.4,88,6,18.85,17.56,21.69,20.07
42.35,39.4,89,6,18.85,17.56,21.69,20.14
42.05,39.4,90,6,18.95,17.66,21.67,20.14
41.62,39.4,91,6,18.95,17.66,21.67,20.14
41.6,39.4,92,6,18.95,17.66,21.67,20.1
41.32,39.4,93,6,18.98,17.7,21.69,20.1
41.03,39.4,94,6,18.98,17.7,21.69,20.1
41.02,39.4,95,6,18.98,17.7,21.69,20.11
41.02,39.4,96,6,18.98,17.68,21.53,20.11
41.03,40.4,97,6,18.98,17.68,21.53,20.11
40.74,40.4,98,6,18.98,17.68,21.53,20.03
40.74,40.4,99,6,19.02,17.66,21.56,20.03
40.59,41.4,100,6,19.02,17.66,21.56,20.03
42.06,41.4,101,6,19.02,17.66,21.56,20.31
42.5,41.4,102,6,18.99,17.58,21.61,20.31
41.62,41.4,103,6,18.99,17.58,21.61,20.31
41.47,41.4,104,6,18.99,17.58,21.61,20.24
41.91,41.4,105,6,19.01,17.51,21.49,20.24
41.18,41.4,106,6,19.01,17.51,21.49,20.24
41.54,41.4,107,6,19.01,17.51,21.49,20.14
41.32,41.4,108,6,18.96,17.71,21.5,20.14
41.44,41.4,109,6,18.96,17.71,21.5,20.14
41.34,41.4,110,6,18.96,17.71,21.5,20.45
43.09,41.4,111,6,18.95,17.67,21.52,20.45
43.53,42,112,5,18.95,17.67,21.52,20.45
43.68,42,113,5,18.95,17.67,21.52,20.52
43.97,42,114,5,18.99,17.71,21.57,20.52
44.26,42.6,115,4,18.99,17.71,21.57,20.52
44.41,42.6,116,4,18.99,17.71,21.57,20.31
44.41,42.6,117,4,18.88,17.85,21.64,20.31
44.71,43.2,118,3,18.88,17.85,21.64,20.31
44.56,43.2,119,3,18.88,17.85,21.64,20.37
44.41,43.2,120,3,18.96,17.89,21.61,20.37
44.71,43.2,121,3,18.96,17.89,21.61,20.37
44.71,43.2,122,3,18.96,17.89,21.61,20.38
44.71,43.2,123,3,18.98,18.09,21.5,20.38
44.38,43.8,124,2,18.98,18.09,21.5,20.38
44.71,43.8,125,2,18.98,18.09,21.5,20.44
44.56,43.8,126,2,18.92,18.01,21.57,20.44
44.26,45,127,0,18.92,18.01,21.57,20.44
45.44,45,128,0,18.92,18.01,21.57,20.39
45.15,45,129,0,19.53,18.01,21.57,20.39
45.12,45,130,0,19.53,18.01,21.57,20.39
44.71,45,131,0,19.53,18.01,21.57,20.51
45,45,132,0,19.84,18.15,21.61,20.51
46.62,45,133,0,19.84,18.15,21.61,20.51
44.56,45,134,0,19.84,18.15,21.61,20.49
46.16,45,135,0,20.21,18.12,21.61,20.49
45.01,45,136,0,20.21,18.12,21.61,20.49
45.15,45,137,0,20.21,18.12,21.61,20.51
46.62,45,138,0,19.91,18.16,21.69,20.51
45.44,44.4,139,-1,19.91,18.16,21.69,20.51
45.53,44.4,140,-1,19.91,18.16,21.69,20.46
45.59,44.4,141,-1,19.71,18.11,21.64,20.46
45.59,42.8,142,-2,19.71,18.11,21.64,20.46
45.59,42.8,143,-2,19.71,18.11,21.64,20.55
45.7,42.8,0,-2,19.47,18.64,21.7,20.55
45.74,42.8,1,-2,19.47,18.64,21.7,20.55
45.88,42.8,2,-2,19.47,18.64,21.7,20.49
45.84,42.8,3,-2,19.3,18.16,21.69,20.49
45.74,43.6,4,-4,19.3,18.16,21.69,20.49
45.88,43.6,5,-4,19.3,18.16,21.69,20.51
45.82,43.6,6,-4,19.19,18.19,21.66,20.51
45.88,43.2,7,-3,19.19,18.19,21.66,20.51
45.74,43.2,8,-3,19.19,18.19,21.66,20.48
45.88,43.2,9,-3,19.19,18.12,21.74,20.48
45.88,43.6,10,-4,19.19,18.12,21.74,20.48
45.88,43.6,11,-4,19.19,18.12,21.74,20.52
45.88,43.6,12,-4,19.41,18.13,21.72,20.52
45.68,43.6,13,-4,19.41,18.13,21.72,20.52
45.88,43.6,14,-4,19.41,18.13,21.72,20.51
45.88,43.6,15,-4,19.54,18.19,21.72,20.51
45.59,44,16,-5,19.54,18.19,21.72,20.51
45.74,44,17,-5,19.54,18.19,21.72,20.49
45.74,44,18,-5,19.61,18.09,21.76,20.49
45.44,44,19,-5,19.61,18.09,21.76,20.49
45.44,44,20,-5,19.61,18.09,21.76,20.51
